"id","generation","time_period","primary_console","game_media","price","id-2","first_name","last_name","designation","age","salary","unit"
232,"Seventh","2004-2018","Nintendo Wii","Optical media, digital distribution"," $249.99 ",232,"CHET","ALGER","Analyst",21,49393,"IT"
233,"Eighth","2011-Present","Nintendo Wii U","Optical media, digital distribution"," $299.99 ",233,"TYRELL","ALFREDO","Analyst",21,46580,"Web"
234,"Eighth","2011-Present","Sony PlayStation 4","Optical media, digital distribution"," $399.99 ",234,"ANGELICA","AMSBAUGH","Analyst",25,44538,"Finance"
235,"Eighth","2011-Present","Microsoft Xbox One","Optical media, digital distribution"," $499.99 ",235,"MARIE","ALPHONSO","Analyst",21,46507,"Finance"
236,"Eighth","2011-Present","Nintendo 3DS","Game cartridges. Digital Distribution"," $249.99 ",236,"NOLA","ANSELMI","Analyst",24,47308,"Web"
237,"Eighth","2011-Present","Playstation Vita","Optical media, digital distribution"," $299.99 ",237,"JED","ALEQUIN","Analyst",22,45952,"Management"
238,"Eighth","2011-Present","Nintendo Switch","Game cartridges. Digital Distribution"," $299.99 ",238,"BOBBIE","AIDT","Senior Analyst",25,68505,"Operations"
239,"Ninth","2020–present","Microsoft Xbox Series X","Optical media, digital distribution"," $499.99 ",239,"EMILY","ALTHISER","Senior Analyst",26,65316,"Marketing"
240,"Ninth","2020–present","Microsoft Xbox Series S","Optical media, digital distribution"," $299.99 ",240,"GENARO","ALAM","Analyst",23,47401,"Marketing"
241,"Ninth","2020–present","Sony PlayStation 5 (Digital Edition)","Optical media, digital distribution"," $499.99 ",241,"LUANN","APERGES","Manager",35,129017,"Operations"
242,"Ninth","2020–present","Sony PlayStation 5 (Disc Edition)","Optical media, digital distribution"," $399.99 ",242,"ELISA","ANDONIAN","Analyst",23,46347,"Finance"
243,"First","1972-1978","Magnavox Odyssey","Dedicated consoles"," $99.00 ",243,"DAN","ABRAMOVITZ","Analyst",25,47573,"Web"
244,"First","1972-1979","Home Pong","Dedicated consoles"," $98.95 ",244,"WILFRED","ADOLPHSEN","Associate",32,97708,"IT"
245,"First","1972-1980","Coleco Telstar series","Dedicated consoles"," $50.00 ",245,"LEONEL","AKERSON","Analyst",21,46002,"Finance"
246,"Second","1976-1984","Fairchild Channel F","Game cartridges"," $169.95 ",246,"CLAIRE","AMERMAN","Analyst",25,47201,"IT"
247,"Second","1976-1985","Atari 2600","Game cartridges"," $199.00 ",247,"ROGELIO","ADRIEN","Analyst",21,46733,"Web"
248,"Second","1976-1986","Mattel Intellivision","Game cartridges"," $299.00 ",248,"SHARLENE","ARBUTHNOT","Senior Manager",39,191793,"IT"
249,"Second","1976-1987","Magnavox Odyssey 2","Game cartridges"," $199.00 ",249,"BOBBIE","AIDT","Senior Analyst",25,68505,"Operations"
250,"Second","1976-1988","ColecoVision","Game cartridges"," $199.00 ",250,"HOYT","ALKEN","Analyst",22,41035,"Management"
251,"Third","1983-1991","Nintendo Entertainment System","Game cartridges"," $180.00 ",251,"ALVINA","ARISA","Manager",34,126871,"Management"
252,"Third","1983-1992","Sega Master System","Game cartridges"," $199.99 ",252,"JULIET","ARABIE","Senior Analyst",27,51532,"Marketing"
253,"Third","1983-1993","Atari 7800","Game cartridges"," $140.00 ",253,"ADELE","ANDRESEN","Analyst",24,43339,"Finance"
254,"Fourth","1987-1996","TurboGrafx-16","Game cartridges"," $199.00 ",254,"STANFORD","ALEYANDREZ","Analyst",22,44506,"IT"
255,"Fourth","1987-1997","Sega Genesis","Game cartridges"," $189.99 ",255,"KIETH","ALCOMBRIGHT","Analyst",23,40045,"Management"
256,"Fourth","1987-1998","Neo Geo","Game cartridges"," $650.00 ",256,"TOD","ALEGAR","Analyst",24,48938,"Finance"
257,"Fourth","1987-1999","Super Nintendo Entertainment System","Game cartridges"," $199.99 ",257,"KIRBY","AKAHI","Analyst",23,48185,"IT"
258,"Fourth","1987-2000","Game Gear","Game cartridges"," $149.99 ",258,"MAE","AMENTLER","Analyst",25,47579,"Marketing"
259,"Fourth","1987-2001","Game Boy","Game cartridges"," $89.95 ",259,"DOMINIQUE","ANKER","Director",41,375647,"Finance"
260,"Fifth","1993-2001","Sega Saturn","Optical media"," $399.99 ",260,"SHARON","ALOAN","Analyst",24,47386,"Management"
261,"Fifth","1993-2002","Sony PlayStation","Optical Meda"," $299.99 ",261,"DEVIN","ADERHOLT","Analyst",24,43952,"Finance"
262,"Fifth","1993-2003","Game Boy Color","Game Cartridges"," $69.99 ",262,"JULIETTE","APPLEMAN","Analyst",24,48981,"Finance"
263,"Fifth","1993-2004","Nintendo 64","Game Cartridges"," $199.99 ",263,"SALLY","ALVERAZ","Analyst",25,40702,"Marketing"
264,"Sixth","1998-2006","Sega Dreamcast","Optical media"," $199.99 ",264,"NELLIE","AMAUTY","Director",43,235565,"Web"
265,"Sixth","1998-2007","Sony PlayStation 2","Optical media"," $299.99 ",265,"BENNIE","ARDRY","Analyst",22,41641,"Web"
266,"Sixth","1998-2008","Nintendo GameCube","Optical media"," $199.99 ",266,"BRETT","ABSHER","Analyst",21,44350,"Finance"
267,"Sixth","1998-2009","Game Boy Advance","Game Cartridges"," $99.99 ",267,"GUSSIE","ARCORACI","Analyst",23,48887,"Operations"
268,"Sixth","1998-2010","Microsoft Xbox","Optical media"," $299.99 ",268,"DWIGHT","ACHEKIAN","Analyst",24,47499,"Web"
269,"Seventh","2004-2014","Microsoft Xbox 360","Optical media, digital distribution"," $399.99 ",269,"MICHELLE","ALOE","Analyst",25,42128,"Finance"
270,"Seventh","2004-2015","Sony PlayStation 3","Optical media, digital distribution"," $599.99 ",270,"STEVIE","ALANO","Analyst",24,48271,"Finance"
271,"Seventh","2004-2016","Nintendo DS","Game Cartridges, Digital distribution"," $149.99 ",271,"MISSY","ARMISTEAD","Analyst",23,41029,"Management"
272,"Seventh","2004-2017","Playstation Portable","Optical media, digital distribution"," $249.99 ",272,"MIRNA","ARMENTROUT","Analyst",25,43659,"Web"
273,"Seventh","2004-2018","Nintendo Wii","Optical media, digital distribution"," $249.99 ",273,"ANGELO","ADAMCIK","Manager",33,140867,"IT"
274,"Eighth","2011-Present","Nintendo Wii U","Optical media, digital distribution"," $299.99 ",274,"JUDI","ARCHDALE","Analyst",24,49806,"IT"
275,"Eighth","2011-Present","Sony PlayStation 4","Optical media, digital distribution"," $399.99 ",275,"JODI","AMISTADI","Analyst",24,49110,"IT"
276,"Eighth","2011-Present","Microsoft Xbox One","Optical media, digital distribution"," $499.99 ",276,"EDGARDO","ALDO","Analyst",23,42081,"Management"
277,"Eighth","2011-Present","Nintendo 3DS","Game cartridges. Digital Distribution"," $249.99 ",277,"CHRISTINA","ALSON","Analyst",21,41017,"IT"
278,"Eighth","2011-Present","Playstation Vita","Optical media, digital distribution"," $299.99 ",278,"JESSIE","AMALFITANO","Analyst",24,48869,"IT"
279,"Eighth","2011-Present","Nintendo Switch","Game cartridges. Digital Distribution"," $299.99 ",279,"NOAH","ADZHABAKYAN","Senior Analyst",28,66965,"Web"
280,"Ninth","2020–present","Microsoft Xbox Series X","Optical media, digital distribution"," $499.99 ",280,"JAMAL","AGUELE","Analyst",24,42338,"Management"
281,"Ninth","2020–present","Microsoft Xbox Series S","Optical media, digital distribution"," $299.99 ",281,"MARY","AIROLA","Analyst",22,49380,"Management"
282,"Ninth","2020–present","Sony PlayStation 5 (Digital Edition)","Optical media, digital distribution"," $499.99 ",282,"SUZETTE","APADOCA","Manager",33,117354,"Management"
283,"Ninth","2020–present","Sony PlayStation 5 (Disc Edition)","Optical media, digital distribution"," $399.99 ",283,"CASANDRA","ARAGONI","Analyst",25,41679,"Web"
284,"First","1972-1978","Magnavox Odyssey","Dedicated consoles"," $99.00 ",284,"HARLAND","ALLSOP","Analyst",22,44207,"Finance"
285,"First","1972-1979","Home Pong","Dedicated consoles"," $98.95 ",285,"EVELYN","ALSBERRY","Analyst",22,45059,"Management"
286,"First","1972-1980","Coleco Telstar series","Dedicated consoles"," $50.00 ",286,"PAULA","ALTEW","Associate",29,95056,"Operations"
287,"Second","1976-1984","Fairchild Channel F","Game cartridges"," $169.95 ",287,"DAVIS","AINGE","Analyst",22,48777,"Management"
288,"Second","1976-1985","Atari 2600","Game cartridges"," $199.00 ",288,"DOLLIE","ANZIDEO","Senior Analyst",28,56728,"IT"
289,"Second","1976-1986","Mattel Intellivision","Game cartridges"," $299.00 ",289,"KERRIE","ARMER","Senior Analyst",28,53113,"Finance"
290,"Second","1976-1987","Magnavox Odyssey 2","Game cartridges"," $199.00 ",290,"LELIA","ARAGONES","Analyst",21,45039,"Management"
291,"Second","1976-1988","ColecoVision","Game cartridges"," $199.00 ",291,"BRIGITTE","ARBERTHA","Analyst",21,41619,"Management"
292,"Third","1983-1991","Nintendo Entertainment System","Game cartridges"," $180.00 ",292,"CORNELIA","ANNUZZI","Senior Analyst",26,62672,"Management"
293,"Third","1983-1992","Sega Master System","Game cartridges"," $199.99 ",293,"GINO","ALDINGER","Analyst",23,42925,"Management"
294,"Third","1983-1993","Atari 7800","Game cartridges"," $140.00 ",294,"SHEILA","ALTOMONTE","Analyst",25,44343,"Marketing"
295,"Fourth","1987-1996","TurboGrafx-16","Game cartridges"," $199.00 ",295,"KARA","AMPARAN","Analyst",22,47967,"Finance"
296,"Fourth","1987-1997","Sega Genesis","Game cartridges"," $189.99 ",296,"CHUNG","ALIAGA","Associate",30,92323,"Marketing"
297,"Fourth","1987-1998","Neo Geo","Game cartridges"," $650.00 ",297,"DOMINIQUE","AKRE","Analyst",25,42002,"Marketing"
298,"Fourth","1987-1999","Super Nintendo Entertainment System","Game cartridges"," $199.99 ",298,"MABEL","AMBRIZ","Senior Manager",38,199577,"Marketing"
299,"Fourth","1987-2000","Game Gear","Game cartridges"," $149.99 ",299,"AMBER","ALTY","Associate",30,96478,"Marketing"
300,"Fourth","1987-2001","Game Boy","Game cartridges"," $89.95 ",300,"SONNY","AKSOY","Senior Analyst",25,51817,"IT"
301,"Fifth","1993-2001","Sega Saturn","Optical media"," $399.99 ",301,"NANNIE","ANTLE","Analyst",24,45604,"Web"
302,"Fifth","1993-2002","Sony PlayStation","Optical Meda"," $299.99 ",302,"WESLEY","ABRAHAMSEN","Analyst",25,46844,"Operations"
303,"Fifth","1993-2003","Game Boy Color","Game Cartridges"," $69.99 ",303,"FRIEDA","ANGUIANO","Analyst",23,46425,"Operations"
304,"Fifth","1993-2004","Nintendo 64","Game Cartridges"," $199.99 ",304,"LISA","ALMOS","Analyst",21,41908,"Operations"
305,"Sixth","1998-2006","Sega Dreamcast","Optical media"," $199.99 ",305,"ANNA","ALOY","Analyst",22,42848,"Web"
306,"Sixth","1998-2007","Sony PlayStation 2","Optical media"," $299.99 ",306,"CARLTON","ADAMIAK","Analyst",21,45895,"Marketing"
307,"Sixth","1998-2008","Nintendo GameCube","Optical media"," $199.99 ",307,"PAULINA","ARMBRISTER","Analyst",22,41580,"Finance"
308,"Sixth","1998-2009","Game Boy Advance","Game Cartridges"," $99.99 ",308,"KELVIN","ADDARIO","Senior Analyst",27,55417,"IT"
309,"Sixth","1998-2010","Microsoft Xbox","Optical media"," $299.99 ",309,"JARRETT","ALBAREZ","Analyst",21,41803,"Web"
310,"Seventh","2004-2014","Microsoft Xbox 360","Optical media, digital distribution"," $399.99 ",310,"MAVIS","ANKROM","Manager",35,113837,"Marketing"
311,"Seventh","2004-2015","Sony PlayStation 3","Optical media, digital distribution"," $599.99 ",311,"NAOMI","AMEDEO","Senior Analyst",28,69851,"Finance"
312,"Seventh","2004-2016","Nintendo DS","Game Cartridges, Digital distribution"," $149.99 ",312,"BO","ALIBOZEK","Analyst",23,42429,"Operations"
313,"Seventh","2004-2017","Playstation Portable","Optical media, digital distribution"," $249.99 ",313,"PARIS","ALIOTTA","Associate",30,90346,"Marketing"
314,"Seventh","2004-2018","Nintendo Wii","Optical media, digital distribution"," $249.99 ",314,"DEMARCUS","ALFORD","Analyst",22,44980,"Web"
315,"Eighth","2011-Present","Nintendo Wii U","Optical media, digital distribution"," $299.99 ",315,"LYMAN","ALDARONDO","Manager",32,124711,"Finance"
316,"Eighth","2011-Present","Sony PlayStation 4","Optical media, digital distribution"," $399.99 ",316,"ODELL","AIPORLANI","Analyst",21,42803,"Management"
317,"Eighth","2011-Present","Microsoft Xbox One","Optical media, digital distribution"," $499.99 ",317,"JUSTIN","ABBE","Analyst",22,44015,"IT"
318,"Eighth","2011-Present","Nintendo 3DS","Game cartridges. Digital Distribution"," $249.99 ",318,"THEODORA","ARENT","Senior Analyst",28,55693,"Management"
319,"Eighth","2011-Present","Playstation Vita","Optical media, digital distribution"," $299.99 ",319,"LURA","ARMENTA","Senior Analyst",26,52083,"Operations"
320,"Eighth","2011-Present","Nintendo Switch","Game cartridges. Digital Distribution"," $299.99 ",320,"LYLE","ADAMCZYK","Analyst",24,46907,"IT"
321,"Ninth","2020–present","Microsoft Xbox Series X","Optical media, digital distribution"," $499.99 ",321,"BILLIE","AMEIGH","Senior Analyst",26,63008,"Marketing"
322,"Ninth","2020–present","Microsoft Xbox Series S","Optical media, digital distribution"," $299.99 ",322,"AUSTIN","ACORD","Senior Analyst",25,64112,"Management"
323,"Ninth","2020–present","Sony PlayStation 5 (Digital Edition)","Optical media, digital distribution"," $499.99 ",323,"MAX","ACHEAMPONG","Analyst",24,44888,"Operations"
324,"Ninth","2020–present","Sony PlayStation 5 (Disc Edition)","Optical media, digital distribution"," $399.99 ",324,"CLARICE","ANGRY","Analyst",25,41921,"Operations"
325,"First","1972-1978","Magnavox Odyssey","Dedicated consoles"," $99.00 ",325,"JULIANNE","ANWAR","Analyst",22,41926,"IT"
326,"First","1972-1979","Home Pong","Dedicated consoles"," $98.95 ",326,"BONITA","ANDREASSEN","Director",45,324783,"Finance"
327,"First","1972-1980","Coleco Telstar series","Dedicated consoles"," $50.00 ",327,"JANIS","ANASAGASTI","Analyst",24,46499,"Operations"
328,"Second","1976-1984","Fairchild Channel F","Game cartridges"," $169.95 ",328,"JOSEFINA","ANDERSSON","Analyst",21,42754,"Marketing"
329,"Second","1976-1985","Atari 2600","Game cartridges"," $199.00 ",329,"ROMAN","AFFELT","Analyst",22,46812,"Operations"
330,"Second","1976-1986","Mattel Intellivision","Game cartridges"," $299.00 ",330,"ADOLPH","AHRENDT","Analyst",22,47001,"IT"
331,"Second","1976-1987","Magnavox Odyssey 2","Game cartridges"," $199.00 ",331,"DIANA","ALTHAUS","Analyst",24,40646,"Operations"
332,"Second","1976-1988","ColecoVision","Game cartridges"," $199.00 ",332,"SONJA","ANDERE","Associate",30,97879,"Marketing"
333,"Third","1983-1991","Nintendo Entertainment System","Game cartridges"," $180.00 ",333,"MONIQUE","AMISON","Analyst",21,49013,"Marketing"
334,"Third","1983-1992","Sega Master System","Game cartridges"," $199.99 ",334,"DELMA","AREDONDO","Analyst",23,41120,"Finance"
335,"Third","1983-1993","Atari 7800","Game cartridges"," $140.00 ",335,"AMY","ALOUF","Manager",32,126181,"IT"
336,"Fourth","1987-1996","TurboGrafx-16","Game cartridges"," $199.00 ",336,"DESTINY","AREIAS","Associate",31,76143,"Operations"
337,"Fourth","1987-1997","Sega Genesis","Game cartridges"," $189.99 ",337,"BUSTER","ALIZADEH","Analyst",23,40998,"Management"
338,"Fourth","1987-1998","Neo Geo","Game cartridges"," $650.00 ",338,"DANNIE","ALEMAN","Senior Manager",36,198814,"Operations"
339,"Fourth","1987-1999","Super Nintendo Entertainment System","Game cartridges"," $199.99 ",339,"KRISTOPHER","ADKERSON","Analyst",24,43417,"Finance"
340,"Fourth","1987-2000","Game Gear","Game cartridges"," $149.99 ",340,"BIANCA","ANO","Senior Analyst",27,59111,"IT"
341,"Fourth","1987-2001","Game Boy","Game cartridges"," $89.95 ",341,"OWEN","ADIL","Associate",28,72328,"Finance"
342,"Fifth","1993-2001","Sega Saturn","Optical media"," $399.99 ",342,"NATHANIEL","ABSHIRE","Analyst",23,44225,"Operations"
343,"Fifth","1993-2002","Sony PlayStation","Optical Meda"," $299.99 ",343,"MYLES","ALAYA","Analyst",25,47561,"Marketing"
344,"Fifth","1993-2003","Game Boy Color","Game Cartridges"," $69.99 ",344,"IRENE","ALSTOTT","Analyst",25,44512,"Marketing"
345,"Fifth","1993-2004","Nintendo 64","Game Cartridges"," $199.99 ",345,"ALEX","ABOLAFIA","Analyst",25,43352,"Finance"
346,"Sixth","1998-2006","Sega Dreamcast","Optical media"," $199.99 ",346,"HIPOLITO","ALHUSSEINI","Analyst",25,49619,"Marketing"
347,"Sixth","1998-2007","Sony PlayStation 2","Optical media"," $299.99 ",347,"LILLIAN","ALTHEIMER","Analyst",25,43991,"Management"
348,"Sixth","1998-2008","Nintendo GameCube","Optical media"," $199.99 ",348,"GLENNA","ANGLADE","Analyst",23,44712,"Marketing"
349,"Sixth","1998-2009","Game Boy Advance","Game Cartridges"," $99.99 ",349,"ELBA","ARBOGAST","Analyst",21,47401,"Finance"
350,"Sixth","1998-2010","Microsoft Xbox","Optical media"," $299.99 ",350,"NICOLAS","ADMAS","Associate",29,85391,"Web"
351,"Seventh","2004-2014","Microsoft Xbox 360","Optical media, digital distribution"," $399.99 ",351,"VIRGINIA","ALPER","Analyst",24,47638,"Web"
352,"Seventh","2004-2015","Sony PlayStation 3","Optical media, digital distribution"," $599.99 ",352,"TERRY","AMBORN","Analyst",22,41284,"Operations"
353,"Seventh","2004-2016","Nintendo DS","Game Cartridges, Digital distribution"," $149.99 ",353,"DONNELL","AIMONE","Analyst",24,46251,"Finance"
354,"Seventh","2004-2017","Playstation Portable","Optical media, digital distribution"," $249.99 ",354,"ABE","ALBERTO","Analyst",25,47183,"IT"
355,"Seventh","2004-2018","Nintendo Wii","Optical media, digital distribution"," $249.99 ",355,"HELEN","ALMY","Analyst",23,44214,"Web"
356,"Eighth","2011-Present","Nintendo Wii U","Optical media, digital distribution"," $299.99 ",356,"CRAIG","ABDULLA","Analyst",22,41227,"IT"
357,"Eighth","2011-Present","Sony PlayStation 4","Optical media, digital distribution"," $399.99 ",357,"PARKER","ALBURY","Analyst",25,43474,"Management"
358,"Eighth","2011-Present","Microsoft Xbox One","Optical media, digital distribution"," $499.99 ",358,"SHANNON","ALTOMARI","Analyst",22,42178,"Web"
359,"Eighth","2011-Present","Nintendo 3DS","Game cartridges. Digital Distribution"," $249.99 ",359,"BROOKE","AMSLEY","Analyst",23,40436,"Operations"
360,"Eighth","2011-Present","Playstation Vita","Optical media, digital distribution"," $299.99 ",360,"OLIVER","ACY","Analyst",22,41354,"Marketing"
361,"Eighth","2011-Present","Nintendo Switch","Game cartridges. Digital Distribution"," $299.99 ",361,"SILAS","AJELLO","Analyst",22,40417,"Operations"
362,"Ninth","2020–present","Microsoft Xbox Series X","Optical media, digital distribution"," $499.99 ",362,"APRIL","ALUAREZ","Analyst",22,44617,"Management"
363,"Ninth","2020–present","Microsoft Xbox Series S","Optical media, digital distribution"," $299.99 ",363,"RONALD","AARONSON","Analyst",21,44163,"Finance"
364,"Ninth","2020–present","Sony PlayStation 5 (Digital Edition)","Optical media, digital distribution"," $499.99 ",364,"YVONNE","ALVES","Analyst",23,45123,"Web"
365,"Ninth","2020–present","Sony PlayStation 5 (Disc Edition)","Optical media, digital distribution"," $399.99 ",365,"GERALD","ABBENANTE","Analyst",22,41550,"Management"
366,"First","1972-1978","Magnavox Odyssey","Dedicated consoles"," $99.00 ",366,"MILAN","ALLEGRA","Analyst",22,41989,"IT"
367,"First","1972-1979","Home Pong","Dedicated consoles"," $98.95 ",367,"HOSEA","ALLMAND","Analyst",24,46206,"IT"
